timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1607519023.791,-293.457,261.230,778.809,-75.684,237.305,0
1607519023.795,-214.355,145.996,927.734,-28.320,375.000,0
1607519023.799,233.398,-101.074,-367.188,99.121,-40.527,0
1607519023.801,436.523,-157.715,-1000.000,139.648,-249.023,0
1607519023.805,180.176,27.832,-707.520,57.129,-217.773,0
1607519023.809,-242.676,225.098,537.109,-54.199,173.340,0
1607519023.813,-272.461,164.062,-893.555,-50.781,402.344,0
1607519023.817,153.809,-66.406,-108.398,72.266,38.574,0
1607519023.821,425.781,-177.734,-1000.000,134.277,-167.480,0
1607519023.825,210.938,-45.898,-958.496,65.430,-244.629,0
1607519023.828,-222.656,186.035,101.074,-60.547,65.430,0
1607519023.832,-292.969,217.285,-820.801,-64.941,421.875,0
1607519023.836,110.840,-18.555,66.406,69.336,97.168,0
1607519023.840,414.062,-179.199,-1000.000,129.883,-233.887,0
1607519023.844,244.141,-50.781,-927.246,55.664,-274.902,0
1607519023.847,-196.289,185.547,157.227,-66.895,64.453,0
1607519023.851,-327.637,190.918,-804.199,-82.520,425.293,0
1607519023.855,46.875,-34.180,102.539,35.156,119.141,0
1607519023.859,399.414,-166.016,-1000.000,123.047,-208.008,0
1607519023.863,300.781,-64.453,-1000.000,89.355,-234.863,0
1607519023.867,-136.719,153.809,-92.773,-34.180,0.977,0
1607519023.871,-339.355,205.078,-803.223,-85.449,423.828,0
1607519023.874,-9.277,21.973,283.691,24.414,177.734,0
1607519023.878,368.652,-140.625,-936.523,122.559,-205.078,0
1607519023.882,323.730,-99.121,-1000.000,92.285,-282.715,0
1607519023.886,-93.750,127.441,-208.008,-28.809,-59.082,0
1607519023.890,-364.258,234.375,-833.496,-86.914,416.992,0
1607519023.905,-89.355,47.363,475.098,12.695,255.371,0
1607519023.909,330.078,-169.434,-821.289,115.234,-174.805,0
1607519023.913,353.027,-124.023,-1000.000,103.516,-263.672,0
1607519023.917,-36.621,113.770,-302.246,-12.207,-111.328,0
1607519023.921,-364.258,231.445,-897.461,-95.703,336.914,0
1607519023.925,-139.160,54.688,518.066,-6.348,275.391,0
1607519023.929,304.688,-176.270,-807.617,104.492,-147.461,0
1607519023.932,354.004,-128.906,-1000.000,87.891,-250.000,0
1607519023.936,-1.465,93.262,-412.109,-7.324,-140.137,0
1607519023.940,-351.074,224.121,942.383,-89.844,277.832,0
1607519023.944,-210.938,111.328,828.613,-30.273,321.777,0
1607519023.948,240.234,-115.234,-453.125,92.285,-81.055,0
1607519023.950,381.348,-157.715,-1000.000,104.492,-251.953,0
1607519023.954,66.406,45.898,-594.238,19.043,-195.312,0
1607519023.958,-324.707,238.770,732.910,-81.055,229.980,0
1607519023.962,-255.859,144.043,988.770,-47.852,383.789,0
1607519023.966,194.336,-103.516,-280.273,78.613,-30.762,0
1607519023.970,405.273,-170.898,-1000.000,125.000,-239.746,0
1607519023.974,127.930,18.555,-708.008,35.645,-218.750,0
1607519023.977,-287.598,230.957,555.664,-77.148,167.480,0
1607519023.981,-271.973,175.781,-925.781,-45.898,389.160,0
1607519023.985,153.809,-97.656,-172.852,76.172,30.273,0
1607519023.989,394.043,-177.734,-1000.000,119.629,-176.758,0
1607519023.993,166.504,28.320,-795.410,44.434,-205.566,0
1607519023.995,-262.207,221.680,387.695,-74.219,123.535,0
1607519023.999,-320.801,180.664,-838.867,-75.195,383.301,0
1607519024.003,72.266,-39.062,10.742,46.875,42.969,0
1607519024.007,379.883,-153.320,-1000.000,112.793,-170.410,0
1607519024.011,218.750,-30.762,-953.125,55.176,-191.895,0
1607519024.015,-214.844,194.824,117.676,-55.176,69.336,0
1607519024.019,-333.496,214.355,-796.875,-58.105,373.535,0
1607519024.022,28.809,-7.812,135.742,41.504,78.613,0
1607519024.026,375.488,-185.059,-1000.000,104.004,-226.074,0
